INSEE,NOM,moyenne_age
38062,La BuissiÃ¨re,39.8735255570118
38063,Burcin,41.6976351583816
38064,Cessieu,38.8324401008827
38065,ChÃ¢bons,39.6646385489388
38066,Chalon,42.7543352601156
38067,Chamagnieu,39.3062938515087
38068,Champagnier,42.1501192894412
38069,Champier,38.6800964187328
38070,Le Champ-prÃ¨s-Froges,43.7624778807355
38071,Champ-sur-Drac,42.3628264208909
38072,Chanas,39.2611070813911
38073,ChantepÃ©rier,53.8712280493217
38074,Chantesse,40.701033765983
38075,Chapareillan,39.5205042016807
38076,La Chapelle-de-la-Tour,40.9735252885984
38077,La Chapelle-de-Surieu,36.4321787212102
38078,La Chapelle-du-Bard,38.3631061133909
38080,Charancieu,40.9001910933373
38081,Charantonnay,39.9811599484594
38082,Charavines,40.5279476339116
38083,Charette,40.9396372485065
38084,CharnÃ¨cles,44.604387562701
38085,Charvieu-Chavagneux,35.6793043649868
38086,Chasselay,42.8900466050952
38087,Chasse-sur-RhÃ´ne,36.7096252839355
38089,Chassignieu,44.5405405405405
38090,ChÃ¢teau-Bernard,44.596985345195
38091,ChÃ¢teauvilain,40.3205998997074
38092,ChÃ¢telus,44.8791208791209
38093,ChÃ¢tenay,43.1184876930697
38094,ChÃ¢tonnay,40.4320397082929
38095,Chatte,45.7433969930922
38097,Chavanoz,36.7844184640194
38098,ChÃ©lieu,40.238683127572
38099,ChevriÃ¨res,41.1768707482993
38100,Le Cheylas,40.1650659338346
38101,Cheyssieu,40.251128941861
38102,ChÃ¨zeneuve,38.8307332293292
38103,Chichilianne,47.2262595675123
38104,Chimilin,40.6807206977405
38105,Chirens,39.7817605814674
38106,Cholonge,40.4505649717514
38107,Chonas-l'Amballan,40.6956135151156
38108,Choranche,44.4714285714286
38109,Chozeau,44.7646970080637
38110,Chuzelles,41.210652173913
38111,Claix,43.4972246751608
38112,Clavans-en-Haut-Oisans,57.950351906393
38113,Clelles,45.410876266536
38114,Clonas-sur-VarÃ¨ze,40.8081842457021
38115,Saint-Martin-de-la-Cluze,40.9089673913044
38116,Cognet,48.3888888888889
38117,Cognin-les-Gorges,41.421178343949
38118,Colombe,41.6380000517161
38120,La Combe-de-Lancey,41.0973368300425
38124,Corbelin,42.125244839512
38126,Corenc,44.1647744082469
38127,Cornillon-en-TriÃ¨ves,45.3878787878788
38128,Corps,51.3526682134571
38129,CorrenÃ§on-en-Vercors,43.6362978229463
38130,La CÃ´te-Saint-AndrÃ©,43.4963453894095
38131,Les CÃ´tes-d'Arey,42.5718205934826
38132,Les CÃ´tes-de-Corps,52.6438356164383
38133,Coublevie,42.3293618841636
38134,Cour-et-Buis,40.6181506093601
38135,Courtenay,37.865855405552
38136,Crachier,39.6525579573695
38137,Cras,41.5101386375093
38138,CrÃ©mieu,41.6745292967307
38139,Creys-MÃ©pieu,39.6957881346823
38140,Crolles,41.4536586651736
38141,Culin,37.8948820421446
38144,DiÃ©moz,41.5586858546283
38146,Dizimieu,39.1094822458079
38147,Doissin,39.1691161852619
38148,Dolomieu,40.2518490171622
38149,Domarin,41.0032143580247
38150,DomÃ¨ne,41.6507532489393
38151,Ã‰chirolles,39.4651541247792
38152,Eclose-BadiniÃ¨res,37.5193313799047
38153,Engins,45.2630385487528
38154,Entraigues,45.909887786159
38155,Entre-deux-Guiers,42.9142458079756
38156,Les Ã‰parres,41.60058568114
38157,Estrablin,42.5650552486188
38158,Eybens,41.0835316913827
38159,Eydoche,38.5966397415807
38160,Eyzin-Pinet,39.8994491228535
38161,Faramans,40.6654231708632
38162,Faverges-de-la-Tour,39.3500847011758
38163,Le Haut-BrÃ©da,44.184000586602
38166,La FlachÃ¨re,40.1222466960352
38167,FlachÃ¨res,39.7880724083488
38169,Fontaine,40.9706717476698
38170,Fontanil-Cornillon,42.4259694477086
38171,La Forteresse,41.960466639801
38172,Four,38.2686076133844
38173,Le Freney-d'Oisans,41.385938801976
38174,La Frette,41.0018334335308
38175,Froges,43.3520026392042
38176,Frontonas,39.6058908927678
38177,La Garde,49.8203883495146
38179,GiÃ¨res,37.8216297930626
38180,Gillonnay,43.6890424481737
38181,Goncelin,39.8226380675157
38182,Le Grand-Lemps,41.304609092014
38183,Granieu,37.9574559691462
38184,Grenay,37.232048990237
38185,Grenoble,37.5581182202174
38186,Gresse-en-Vercors,48.0529891304348
38187,Le Gua,42.3325288851789
38188,Herbeys,43.9310073627782
38189,Heyrieux,42.4581199294701
38190,HiÃ¨res-sur-Amby,40.6199358447912
38191,Huez,41.3190065692543
38192,HurtiÃ¨res,38.7884615384615
38193,L'Isle-d'Abeau,32.7996239571441
38194,Izeaux,41.3054219293205
38195,Izeron,42.5692763326508
38197,Janneyrias,38.1837465564738
38198,Jarcieu,43.2778616753232
38199,Jardin,44.35149912977
38200,Jarrie,42.5847592926846
38203,Laffrey,40.1608857283213
38204,Lalley,51.03125
38205,Lans-en-Vercors,40.1526915188209
38206,Laval-en-Belledonne,40.4223000200292
38207,Lavaldens,47.3013422635153
38208,Lavars,46.8277027027027
38209,Lentiol,44.7595744680851
38210,Leyrieu,37.9186373269188
38211,Lieudieu,36.557631504087
38212,Livet-et-Gavet,39.0137903861308
38213,Longechenal,38.9584736385517
38214,Lumbin,40.6990617055229
38215,Luzinay,39.2455822943273
38216,Malleval-en-Vercors,41.2090909090909
38217,Marcieu,48.7708333333333
38218,Marcilloles,37.3929248337992
38219,Marcollin,42.5394944707741
38221,Marnans,45.6893939393939
38222,Massieu,41.4847401864953
38223,Maubec,40.8253444279267
38224,Mayres-Savel,46.3350515463917
38225,Autrans-MÃ©audre en Vercors,41.8891806690797
38226,Mens,48.9883739420179
38228,Merlas,43.7804621848739
38229,Meylan,44.6251375538713
38230,MeyriÃ©,43.2864724772109
38231,Meyrieu-les-Ã‰tangs,38.6304771178189
38232,Meyssiez,42.0461658841941
38235,Miribel-LanchÃ¢tre,34.9226335301468
38236,Miribel-les-Ã‰chelles,44.7114823630419
38237,MizoÃ«n,44.85
38238,Moidieu-DÃ©tourbe,39.3391768292683
38239,Moirans,41.7432007822575
38240,Moissieu-sur-Dolon,41.57418491216
38241,Monestier-d'Ambel,60.875
38242,Monestier-de-Clermont,38.1392643807291
38243,Monestier-du-Percy,46.9867985100884
38244,Monsteroux-Milieu,38.572766663554
38245,Montagne,44.1123319893539
38246,Montagnieu,35.8747390712809
38247,Montalieu-Vercieu,37.528156996587
38248,Montaud,40.070971259094
38249,Montbonnot-Saint-Martin,42.4364223205303
38250,Montcarra,35.3324829931973
38252,Montchaboud,48.5323583028903
38253,Les Deux Alpes,39.6078784757981
38254,Monteynard,38.6953360350236
38255,Montfalcon,43.8270676691729
38256,Montferrat,41.4809860252869
38257,Montrevel,39.2004601732705
38258,Mont-Saint-Martin,48.2462501668708
38259,Montseveroux,40.4978927744417
38260,Moras,41.4483525413904
38261,Morestel,42.182221697681
38263,Morette,43.5348525469169
38264,La Morte,47.7352941176471
38265,La Motte-d'Aveillans,43.6403569744563
38266,La Motte-Saint-Martin,39.6875706581889
38267,Mottier,38.3648668788972
38268,Le Moutaret,41.1854173344894
38269,La Mure,46.9183864539794
38270,La Murette,41.7962626494067
38271,Murianette,41.6937956596386
38272,Murinais,41.1232754892108
38273,Nantes-en-Ratier,45.3762517867125
38275,Serre-Nerpol,42.8750401877473
38276,Nivolas-Vermelle,40.2231873111783
38277,Notre-Dame-de-Commiers,36.4644362537112
38278,Notre-Dame-de-l'Osier,48.6760970746276
38279,Notre-Dame-de-MÃ©sage,45.6383555633042
38280,Notre-Dame-de-Vaulx,42.7483312206716
38281,Noyarey,44.1240552126317
38282,Optevoz,38.3574660633484
38283,Oris-en-Rattier,55.0754716981132
38284,Ornacieux-Balbins,42.5762492920168
38285,Ornon,44.0931677018634
38286,Oulles,43.59375
38287,Oyeu,38.1970538061011
38288,Oytier-Saint-Oblas,38.0920427553444
38289,Oz,40.3057197515402
38290,Pact,43.2486513146482
38291,Pajay,40.9905710281891
38292,Villages du Lac de Paladru,41.3061811031566
38294,Panossas,38.0509171216984
38295,Parmilieu,40.6803435586334
38296,Le Passage,39.9880174291939
38297,Arandon-Passins,40.0939668980246
38298,Le PÃ©age-de-Roussillon,42.0519087523277
38299,Pellafol,52.4850746268657
38300,Penol,41.4441101196889
38301,Le Percy,46.3706156605118
38303,La Pierre,36.4669223712916
38304,Pierre-ChÃ¢tel,40.3344657944255
38307,Pisieu,43.6378339907236
38308,Plan,39.7695475991167
38309,Poisat,44.9795780869067
38310,PoliÃ©nas,41.9152070766462
38311,Pommier-de-Beaurepaire,43.1935984299091
38313,Ponsonnas,47.7040984823093
38314,Pontcharra,40.6339327716931
38315,Le Pont-de-Beauvoisin,41.6137665707547
38316,Pont-de-ChÃ©ruy,36.6844617272712
38317,Le Pont-de-Claix,38.7097374590633
38318,Pont-Ã‰vÃªque,39.6403848286762
38319,Pont-en-Royans,45.2684103958729
38320,Porcieu-Amblagnieu,39.8524190108137
38321,PrÃ©bois,49.2066355417757
38322,Presles,40.8894736842105
38323,Pressins,39.7113036696874
38324,Primarette,44.029202880139
38325,Proveysieux,41.9300738449158
38326,PruniÃ¨res,44.5522788203753
38328,Quaix-en-Chartreuse,42.0559084616908
38329,Quet-en-Beaumont,47.246835443038
38330,Quincieu,40.378640776699
38331,RÃ©aumont,41.0792281652848
38332,Renage,41.558556087752
38333,Rencurel,42.6550213989887
38334,Revel,41.5658295281583
38335,Revel-Tourdan,42.9238095238095
38336,Reventin-Vaugris,41.4414257228315
38337,Rives,41.1863629638378
38338,La RiviÃ¨re,37.212038505703
38339,Roche,39.5811627906977
38340,Les Roches-de-Condrieu,42.3788824527023
38341,Rochetoirin,43.22967819441
38342,Roissard,39.3091475971861
38343,Romagnieu,42.5083141872173
38344,Roussillon,41.5411347517731
38345,Rovon,39.9266767531893
38346,Royas,40.3073325199403
38347,Roybon,50.4221454456126
38348,Ruy-Montceau,42.3316870287728
38349,Sablons,40.0245738583697
38350,Sainte-AgnÃ¨s,42.2411769519838
38351,Saint-Agnin-sur-Bion,37.558565855068
38352,Saint-Alban-de-Roche,41.3189450714346
38353,Saint-Alban-du-RhÃ´ne,40.0741102766499
38354,Saint-Albin-de-Vaulserre,43.0889233908473
38355,Saint-AndÃ©ol,49.2295081967213
38356,Saint-AndrÃ©-en-Royans,46.700958800564
38357,Saint-AndrÃ©-le-Gaz,40.5907198899261
38358,Sainte-Anne-sur-Gervonde,37.8948752291069
38359,Saint Antoine l'Abbaye,44.5477862652499
38360,Saint-Appolinard,41.6882256473583
38361,Saint-Arey,41.5714285714286
38362,Saint-Aupre,41.0109613093683
38363,Saint-BarthÃ©lemy,41.9252519896184
38364,Saint-BarthÃ©lemy-de-SÃ©chilienne,41.4254450090924
38365,Saint-Baudille-de-la-Tour,39.1282410159324
38366,Saint-Baudille-et-Pipet,49.8141196193967
38368,Saint-Blaise-du-Buis,40.6353898447454
38369,Sainte-Blandine,42.3190806457942
38370,Saint-Bonnet-de-Chavagne,41.1697479946545
38372,Saint-Bueil,46.0551058351619
38373,Saint-Cassien,45.0533683289589
38374,Saint-Chef,39.9854616482369
38375,Saint-Christophe-en-Oisans,51.9795918367347
38376,Saint-Christophe-sur-Guiers,41.3097076936339
38377,Saint-Clair-de-la-Tour,40.4150178070141
38378,Saint-Clair-du-RhÃ´ne,43.2832581218359
38379,Saint-Clair-sur-Galaure,42.7091254752852
38380,Saint-Didier-de-Bizonnes,39.1334405144695
38381,Saint-Didier-de-la-Tour,39.3822975517891
38382,Saint-Ã‰grÃ¨ve,41.9366872593796
38383,Saint-Ã‰tienne-de-Crossey,43.5637008500288
38384,Saint-Ã‰tienne-de-Saint-Geoirs,41.2092756642561
38386,Saint-Geoire-en-Valdaine,43.3722161442587
38387,Saint-Geoirs,42.7230289334276
38388,Saint-Georges-de-Commiers,40.8474002227937
38389,Saint-Georges-d'EspÃ©ranche,40.6381865956128
38390,Saint-Gervais,38.5404175609351
38391,Saint-Guillaume,45.8132780082988
38392,Saint-Hilaire-de-Brens,39.1986754966887
38393,Saint-Hilaire-de-la-CÃ´te,41.0871533350207
38394,Saint-Hilaire-du-Rosier,43.5433611105621
38395,Plateau-des-Petites-Roches,37.7466892456349
38396,Saint-HonorÃ©,41.0965479078259
38397,Saint-Ismier,44.425533397477
38398,Saint-Jean-d'Avelanne,40.7212028542304
38399,Saint-Jean-de-Bournay,44.6385004740571
38400,Saint-Jean-de-Moirans,38.7043984497994
38401,Saint-Jean-de-Soudain,38.794701986755
38402,Saint-Jean-de-Vaulx,41.3767135809646
38403,Saint-Jean-d'HÃ©rans,46.4728997386868
38404,Saint-Jean-le-Vieux,39.9411809511417
38405,Saint-Joseph-de-RiviÃ¨re,40.0943807017546
38406,Saint-Julien-de-l'Herms,41.2060826009932
38407,La Sure en Chartreuse,43.54504048583
38408,Saint-Just-Chaleyssin,40.1844520294871
38409,Saint-Just-de-Claix,39.2215282880235
38410,Saint-Lattier,42.5273623556322
38412,Saint-Laurent-du-Pont,43.7482773949767
38413,Saint-Laurent-en-Beaumont,44.2454052859702
38414,Sainte-Luce,33.3875
38415,Saint-Marcel-Bel-Accueil,42.1830590744405
38416,Saint-Marcellin,46.053104922905
38417,Sainte-Marie-d'Alloix,41.3752293496425
38418,Sainte-Marie-du-Mont,38.6338618987004
38419,Saint-Martin-de-Clelles,44.9444444444444
38420,Saint-Martin-de-Vaulserre,43.9384041341708
38421,Saint-Martin-d'HÃ¨res,35.863018779961
38422,Saint-Martin-d'Uriage,41.8782657948727
38423,Saint-Martin-le-Vinoux,40.1341816840775
38424,Saint-Maurice-en-TriÃ¨ves,48.2729885057471
38425,Saint-Maurice-l'Exil,38.0880573282943
38426,Saint-Maximin,44.1942078562916
38427,Saint-Michel-de-Saint-Geoirs,41.3512347827413
38428,Saint-Michel-en-Beaumont,54.8870967741936
38429,Saint-Michel-les-Portes,39.9163763066202
38430,Saint-Mury-Monteymond,41.8453495073285
38431,Saint-Nazaire-les-Eymes,43.3133271244767
38432,Saint-Nicolas-de-Macherin,41.1319229703715
38433,Saint-Nizier-du-Moucherotte,40.2261872213972
38434,Saint-Ondras,41.4321663828036
38436,Saint-Paul-de-Varces,42.9891022834945
38437,Saint-Paul-d'Izeaux,43.2078429866999
38438,Saint-Paul-lÃ¨s-Monestier,39.1900729114461
38439,CrÃªts en Belledonne,38.7861897127558
38440,Saint-Pierre-de-Bressieux,44.6121848980905
38442,Saint-Pierre-de-Chartreuse,43.2177200567877
38443,Saint-Pierre-de-ChÃ©rennes,42.8181411780038
38444,Saint-Pierre-de-MÃ©aroz,46.5258620689655
38445,Saint-Pierre-de-MÃ©sage,42.0202661265063
38446,Saint-Pierre-d'Entremont,43.8873255971135
38448,Saint-Prim,40.0601293642611
38449,Saint-Quentin-Fallavier,39.2666879819816
38450,Saint-Quentin-sur-IsÃ¨re,38.6442311105828
38451,Saint-Romain-de-Jalionas,40.5425246368476
38452,Saint-Romain-de-Surieu,36.1434503657812
38453,Saint-Romans,42.0994242004388
38454,Saint-Sauveur,46.4324964471814
38455,Saint-Savin,40.3621028773288
38456,ChÃ¢tel-en-TriÃ¨ves,47.0071283095723
38457,Saint-SimÃ©on-de-Bressieux,42.7045867143577
38458,Saint-Sorlin-de-Morestel,41.8930811893027
38459,Saint-Sorlin-de-Vienne,39.1678966392673
38460,Saint-Sulpice-des-Rivoires,44.2888631090487
38462,Saint-ThÃ©offrey,36.8356998063568
38463,Saint-VÃ©rand,45.4903772388751
38464,Saint-Victor-de-Cessieu,39.4273102895014
38465,Saint-Victor-de-Morestel,40.7783593642017
38466,Saint-Vincent-de-Mercuze,45.9989861779126
38467,Salagnon,37.6683164657772
38468,Salaise-sur-Sanne,41.8890578902527
38469,La Salette-Fallavaux,48.8376393969102
38470,La Salle-en-Beaumont,47.7792397660819
38471,Le Sappey-en-Chartreuse,37.4068097760897
38472,Sarcenas,40.068281938326
38473,Sardieu,37.2820562635985
38474,Sassenage,41.9277082013338
38475,Satolas-et-Bonce,37.7466367422362
38476,Savas-MÃ©pin,40.0843732191508
38478,SÃ©chilienne,40.9826934278371
38479,Porte-des-Bonnevaux,39.9650101744354
38480,SeptÃ¨me,40.0998776865311
38481,SÃ©rÃ©zin-de-la-Tour,36.2435207300841
38483,SermÃ©rieu,40.912938331318
38484,Serpaize,36.4520686700152
38485,Seyssinet-Pariset,43.6509986408065
38486,Seyssins,43.915208209177
38487,Seyssuel,43.458308042985
38488,Siccieu-Saint-Julien-et-Carisieu,39.8565652086956
38489,SiÃ©voz,46.1428571428571
38490,Sillans,40.7053399122143
38492,Sinard,37.4770219681797
38494,Soleymieu,39.5180041256142
38495,La SÃ´ne,41.9435442473191
38496,Sonnay,41.880316709092
38497,Sousville,47.972027972028
38498,Succieu,38.405148293
38499,Susville,41.5686274509804
38500,TÃªche,41.1848218087616
38501,Tencin,35.1267846566892
38503,La Terrasse,42.3322645290581
38504,Theys,42.2272501243163
38505,Thodure,41.4433842239186
38507,Tignieu-Jameyzieu,37.806119300025
38508,Torchefelon,36.0718635809988
38509,La Tour-du-Pin,40.4811925918606
38511,Le Touvet,42.2553256432035
38512,TramolÃ©,36.1770968694681
38513,Treffort,36.7916419656297
38514,TrÃ©minis,48.7426829485523
38515,Trept,38.6055404483543
38516,La Tronche,40.0623879204022
38517,Tullins,42.7852942010186
38518,Valbonnais,48.0341796875
38519,Valencin,37.7727356081763
38520,Valencogne,40.0734521401247
38521,La Valette,47.6928571428571
38522,Valjouffrey,59.1107784431138
38523,Varacieux,42.0903893359531
38524,Varces-AlliÃ¨res-et-Risset,37.7059671028935
38525,Vasselin,40.1862466317571
38526,Vatilieu,45.2184910069348
38527,Vaujany,41.3826729123375
38528,Vaulnaveys-le-Bas,40.33363017323
38529,Vaulnaveys-le-Haut,41.1655700024309
38530,Vaulx-Milieu,39.8846914556962
38531,Velanne,39.5589080588858
38532,VÃ©nÃ©rieu,33.9505558245129
38533,Venon,43.5168765398384
38535,Vernas,36.1873282681532
38536,Vernioz,39.6332741599628
38537,La VerpilliÃ¨re,37.2905093502346
38538,Le Versoud,39.4711480665197
38539,Vertrieu,39.9750251517795
38540,Veurey-Voroize,41.6209170668914
38542,Veyssilieu,41.4954128440367
38543,VÃ©zeronce-Curtin,41.2372418638657
38544,Vienne,40.8050987561365
38545,Vif,40.95236804225
38546,Vignieu,40.9569471928025
38547,Villard-Bonnot,40.0015019115238
38548,Villard-de-Lans,45.2168689887337
38549,Villard-Notre-Dame,45.25
38550,Villard-Reculas,43.7232142857143
38551,Villard-Reymond,46.2692307692308
38552,Villard-Saint-Christophe,40.2836620617874
38553,Villefontaine,33.0094088918906
38554,Villemoirieu,40.7064838223414
38555,Villeneuve-de-Marc,41.0771869639794
38556,Ville-sous-Anjou,46.4585448392555
38557,Villette-d'Anthon,40.4258417435974
38558,Villette-de-Vienne,38.9611019938705
38559,Vinay,43.1727582292849
38560,Val-de-Virieu,43.9402242127954
38561,Viriville,40.6781677572873
38562,Vizille,42.3886263314447
38563,Voiron,43.5463004538728
38564,Voissant,44.6610951291252
38565,Voreppe,42.7700961709182
38566,Vourey,43.938126104891
38567,Chamrousse,36.4247164590438
39001,Abergement-la-Ronce,39.8082832357202
39002,Abergement-le-Grand,46.4166666666667
39003,Abergement-le-Petit,39.5
39004,Abergement-lÃ¨s-ThÃ©sy,43.7264150943396
39006,Aiglepierre,42.6145292096897
39007,AliÃ¨ze,42.6688311688312
39008,Amange,35.8737634395026
39009,Andelot-en-Montagne,42.4192693324449
39010,Andelot-Morval,43.9673913043478
39011,Annoire,45.2865707434053
39013,Arbois,49.8010600153158
39014,Archelange,42.6307339449541
39015,Ardon,49.8620689655172
39016,Arinthod,47.8437477142226
39017,Arlay,43.4519230769231
39018,Aromas,42.2308230925196
39019,Les Arsures,46.6548679890716
39020,Arsure-Arsurette,44.77
39021,La Chailleuse,44.6870350938574
39022,Asnans-Beauvoisin,43.0706648989419
39024,Audelange,42.9952106898099
39025,Augea,48.6321487717871
39026,Augerans,42.3567415730337
39027,Augisey,43.7383419689119
39028,Aumont,44.2361832507024
39029,Aumur,43.9450399228299
39030,Authume,43.2612476791241
39031,Auxange,37.4154228855721
39032,Avignon-lÃ¨s-Saint-Claude,45.2300187838599
39034,Balaiseaux,36.2617136684942
39035,Balanod,38.9933984984667
39037,Bans,41.5287958115183
39038,BarÃ©sia-sur-l'Ain,40.5684931506849
39039,La Barre,42.9772027650573
39040,Barretaine,44.0983146067416
39041,Baume-les-Messieurs,49.3456790123457
39042,Baverans,39.9127077854376
39043,Beaufort-Orbagna,40.4356540084388
39045,Beffia,42.7792207792208
39046,Bellecombe,49.48
39047,Bellefontaine,43.7891501918828
39048,Belmont,49.1457034065423
39049,Bersaillin,40.8269451844555
39050,Besain,47.3451612903226
39051,Biarne,40.1838701281854
39052,Bief-des-Maisons,43.4189189189189
39053,Bief-du-Fourg,36.5552995391705
39054,Biefmorin,39.5824175824176
39055,Billecul,42.8617021276596
39056,Bletterans,47.5399476096922
39057,Blois-sur-Seille,51.5571428571429
39058,Blye,40.8796296296296
39059,Bois-d'Amont,40.8788018313482
39060,Bois-de-Gand,46.125
39061,Boissia,42.65625
39062,La BoissiÃ¨re,42.1811594202899
39063,Bonlieu,44.045871559633
39065,Bonnefontaine,40.392523364486
39066,Bornay,41.2357954545454
39068,Les Bouchoux,45.6424512315516
39070,Bourg-de-Sirod,43.6822916666667
39072,Bracon,52.559858637192
39073,Brainans,45.2309941520468
39074,Brans,44.1699029126214
39076,La BreteniÃ¨re,38.225
39077,BreteniÃ¨res,53.1477272727273
39078,Brevans,42.0122139520761
39079,Briod,43.1926829268293
39080,Broissia,51.125
39081,Buvilly,43.1755576210529
39083,Censeau,40.5947259018425
39084,Cernans,40.5769230769231
39085,CerniÃ©baud,35.2777777777778
39086,Cernon,43.7348374698868
39088,Cesancey,43.5120954303694
39090,ChaÃ®nÃ©e-des-Coupis,39.9130434782609
39091,Les Chalesmes,44.5568181818182
39092,ChambÃ©ria,44.9555555555556
39093,Chamblay,53.5041240195822
39094,Chamole,42.8695652173913
39095,Champagne-sur-Loue,45.196
39096,Champagney,35.5021582360827
39097,Champagnole,46.8737562189055
39099,Champdivers,42.8484162895928
39100,Champrougier,44.7574257425743
39101,Champvans,43.106456043956
39102,Chancia,38.7086956521739
39103,La Chapelle-sur-Furieuse,44.971316103679
39104,Chapelle-Voland,47.2611053189931
39105,Chapois,45.6643518518519
39106,Charchilla,44.3175915013354
39107,Charcier,45.1102941176471
39108,Charency,41.9727272727273
39109,CharÃ©zier,43.1331360946746
39110,La Charme,39.5909090909091
39111,Charnod,56.1410256410256
39112,La Chassagne,51.0090909090909
39114,ChÃ¢teau-Chalon,50.0034246575342
39116,La ChÃ¢telaine,40.2248322147651
39117,Chatelay,42.98
39118,ChÃ¢tel-de-Joux,42.877358490566
39119,Le Chateley,44.6206896551724
39120,ChÃ¢telneuf,44.1071428571429
39121,ChÃ¢tenois,38.2039106862916
39122,ChÃ¢tillon,44.9837398373984
39124,Chaumergy,43.5989282546809
39126,La Chaumusse,40.0254532819684
39127,Chaussenans,44.004854368932
39128,Chaussin,47.0763136790509
39129,Chaux-des-Crotenay,43.2459799182987
39130,Nanchez,44.0255221874682
39131,La Chaux-du-Dombief,40.7858843927758
39132,La Chaux-en-Bresse,49.15625
39133,Chaux-Champagny,40.8333333333333
39134,ChavÃ©ria,38.1283185840708
39136,Chemenot,52.7972972972973
39137,Saint-HymetiÃ¨re-sur-Valouse,41.2577877879931
39138,Chemin,42.9868423175481
39139,ChÃªne-Bernard,45.6538461538462
39140,ChÃªne-Sec,46.0384615384615
39141,Chevigny,37.4672864279424
39142,Chevreaux,50.6464615272816
39143,Chevrotaine,44.5882352941176
39145,Chille,49.5997656466239
39146,Chilly-le-Vignoble,40.1070840197694
39147,Chilly-sur-Salins,40.21875
39149,Chissey-sur-Loue,49.0520780286728
39150,Choisey,44.642218609883
39151,Choux,41.7086614173228
39153,Cize,47.7077949030635
39154,Clairvaux-les-Lacs,46.1187806587246
39155,Clucy,45.7692307692308
39156,Cogna,42.3574380165289
39157,Coiserette,40.9134615384615
39159,Colonne,43.4473181090186
39160,Commenailles,41.9897593388309
39162,Condamine,42.6338582677165
39163,Condes,39.2068965517241
39164,ConliÃ¨ge,46.7283673807043
39165,Conte,47.0833333333333
39166,Cornod,46.1511627906977
39167,Cosges,43.8561578234728
39168,Courbette,42.5869565217391
39169,Courbouzon,47.7261337140588
39170,Courlans,43.064511510655
39171,Courlaoux,41.4335272620421
39172,Courtefontaine,37.6776442794812
39173,Cousance,46.9570657054504
39174,CoyriÃ¨re,49.8307692307692
39175,Coyron,47.7971014492754
39176,Cramans,42.6818616847205
39177,Hauteroche,44.8668903064438
39178,Crans,41.3372093023256
39179,Crenans,45.3574613165753
39180,Cressia,45.0346306996925
39182,Crissey,44.3988125183457
39183,Crotenay,42.7368369755568
39184,Les Crozets,47.6230366492147
39185,Cuisia,46.0138994327849
39187,Cuvier,39.7810218978102
39188,Dammartin-Marpain,36.8913945956977
39189,Damparis,42.753078500673
39190,Dampierre,40.6028454558918
39191,Darbonnay,48.4024390243902
39192,DeneziÃ¨res,53.8055555555556
39193,Le Deschaux,40.3402777777778
39194,Desnes,43.1474984646731
39196,Les Deux-Fays,44.5990990990991
39197,Digna,47.2231404958678
39198,Dole,44.9727786446116
39199,Domblans,43.9297648604653
39200,Dompierre-sur-Mont,44.6390134529148
39201,Doucier,42.3983212235998
39202,Dournon,38.2821428571429
39203,Doye,38.8564356435644
39204,Dramelay,40.6551724137931
39205,Ã‰clans-Nenon,41.1437994722955
39206,Ã‰cleux,45.4861751152074
39207,Ã‰crille,39.4213483146067
39208,Entre-deux-Monts,37.5727272727273
39209,Val-d'Ã‰py,45.4527158458416
39210,Ã‰quevillon,46.6476416783945
39211,Les Essards-Taignevaux,44.5853491914047
39214,Esserval-Tartre,36.7644628099174
39216,Ã‰tival,41.4031517355152
39217,L'Ã‰toile,45.7302655345225
39218,Ã‰trepigney,41.8349791440936
39219,Ã‰vans,39.6730964746496
39220,Falletans,40.5679853353914
39221,La FaviÃ¨re,37.0967741935484
39222,Fay-en-Montagne,47.3
39223,La FertÃ©,45.3333333333333
39225,Le Fied,41.1256544502618
39227,Foncine-le-Bas,49.3859901614313
39228,Foncine-le-Haut,41.3574908936591
39229,Fontainebrux,43.1600985221675
39230,Fontenu,41.7333333333333
39232,Fort-du-Plasne,41.5951356805724
39233,Foucherans,43.9327181731481
39234,Foulenay,55.2951807228916
39235,Fraisans,43.7471077975656
39236,Francheville,39.8125
39237,Fraroz,38.4313725490196
39238,Frasne-les-MeuliÃ¨res,42.6772727272727
39239,La FrasnÃ©e,46.8974358974359
39240,Le Frasnois,40.9294478527607
39241,FrÃ©buans,44.3552826574941
39244,Frontenay,45.5534591194969
39245,Gatey,41.8492593299164
39246,Gendrey,36.9793404887574
39247,Genod,45.4459459459459
39248,Geraise,39.3181818181818
39249,Germigney,48.9480519480519
39250,Geruge,39.6666666666667
39251,Gevingey,41.6173931716794
39252,Gevry,42.2853252795043
39253,Gigny,47.0631770947129
39254,Gillois,40.3676470588236
39255,Gizia,54.1276522887844
39258,Grande-RiviÃ¨re ChÃ¢teau,42.4705195687458
39259,Grange-de-Vaivre,44.052342109652
39261,Graye-et-Charnay,50.3308823529412
39262,Gredisans,46.5
39263,Grozon,41.987695023779
39265,Hautecour,50.3141361256544
39266,Les Hays,42.6132919943428
39267,Ivory,46.9770114942529
39268,Ivrey,43.5737704918033
39269,Jeurre,44.5708040865654
39270,Jouhe,39.9804469273743
39271,Lac-des-Rouges-Truites,40.8903198921634
39272,Ladoye-sur-Seille,48.2596153846154
39273,Montlainsia,47.9870183230731
39274,Lajoux,43.1261546293039
